[2026-05-19T17:22:35+0300] Launching realtime watcher process...
2026-05-19 17:22:36,947 DEBUG asyncio | Using selector: KqueueSelector
2026-05-19 17:23:29,739 ERROR realtime._async.client | Connection failed permanently after 5 attempts. Error: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:29,739 ERROR realtime_watcher.listener | Realtime subscription loop error (server rejected WebSocket connection: HTTP 401). Reconnecting in 3.0s...
Traceback (most recent call last):
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/backend/config/realtime/realtime_watcher.py", line 155, in _subscribe_forever
    await client.realtime.connect()
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/realtime/_async/client.py", line 170, in connect
    ws = await connect(self.url)
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/asyncio/client.py", line 543, in __await_impl__
    await self.connection.handshake(
    ...<2 lines>...
    )
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/asyncio/client.py", line 114, in handshake
    raise self.protocol.handshake_exc
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/client.py", line 325, in parse
    self.process_response(response)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/client.py", line 142, in process_response
    raise InvalidStatus(response)
websockets.exceptions.InvalidStatus: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:29,741 DEBUG websockets.client | < EOF
2026-05-19 17:23:29,742 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:32,743 DEBUG realtime._async.client | send: {"event":"phx_leave","payload":{},"topic":"realtime:realtime-watcher-1779200594","ref":"1","join_ref":null}
2026-05-19 17:23:32,758 DEBUG realtime._async.client | Attempting to connect to WebSocket at wss://gsdrcyrduxbrxgsvhxvr.supabase.co/realtime/v1/websocket?apikey=YOUR_KEY_HERE
2026-05-19 17:23:32,773 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:32,809 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:32,809 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:32,809 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:32,809 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:32,809 DEBUG websockets.client | > Sec-WebSocket-Key: sVFiAWJIeYJXw4z91OTHxQ==
2026-05-19 17:23:32,809 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:32,809 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:32,809 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:32,839 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:32,839 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:21 GMT
2026-05-19 17:23:32,839 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:32,840 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:32,840 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:32,840 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:32,840 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:32,840 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:32,840 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:32,840 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:32,840 DEBUG websockets.client | < sb-request-id: 019e409f-968c-712b-bb10-f6b8f4cf2138
2026-05-19 17:23:32,840 DEBUG websockets.client | < Set-Cookie: __cf_bm=ej123lB0UKZtLRAKDL7TRXyK0c1r5r_51rtlxFC_U08-1779200661-1.0.1.1-aG2kv8IAFmFxbeJn2RA7O2lNGqxVlFdCCVqBbl6t1nUHoIz19kd_oRI.77zMsTu3hc_whH5ZtACuigf5WpqwsQfKAF9cLkt2o1ZYopbVFBA; path=/; expires=Tue, 19-May-26 14:54:21 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:32,840 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:32,840 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:32,841 DEBUG websockets.client | < CF-RAY: 9fe3c3c40872659f-TLV
2026-05-19 17:23:32,841 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:32,841 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:32,841 DEBUG websockets.client | > EOF
2026-05-19 17:23:32,841 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:32,842 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:32,842 DEBUG realtime._async.client | Retry 1/5: Next attempt in 1.00s (backoff=1.0s)
2026-05-19 17:23:32,842 DEBUG websockets.client | < EOF
2026-05-19 17:23:32,842 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:33,859 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:33,892 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:33,893 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:33,893 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:33,893 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:33,893 DEBUG websockets.client | > Sec-WebSocket-Key: mt6v4AU+wnxfA2P8IX2YtQ==
2026-05-19 17:23:33,893 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:33,893 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:33,893 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:33,928 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:33,928 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:22 GMT
2026-05-19 17:23:33,929 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:33,929 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:33,929 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:33,929 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:33,929 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:33,929 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:33,929 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:33,929 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:33,929 DEBUG websockets.client | < sb-request-id: 019e409f-9acb-77d6-b7ed-c5a897f8baf8
2026-05-19 17:23:33,929 DEBUG websockets.client | < Set-Cookie: __cf_bm=QFHveO2ytGmbrCWP4QYzmq4B7AP3.EAvDxq8NRKfj8I-1779200662-1.0.1.1-JGkeiUMH8deUGXKtvWXcemhms7TY3XBQchFWhEK.HQJJgWfZuDQRZ2qkIeKJXR9pSC16DS.ZG3k_PPTGy134cTPh6Hq3oxHPBYMPVOwJeNQ; path=/; expires=Tue, 19-May-26 14:54:22 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:33,929 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:33,930 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:33,930 DEBUG websockets.client | < CF-RAY: 9fe3c3cac8e68e44-TLV
2026-05-19 17:23:33,930 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:33,930 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:33,930 DEBUG websockets.client | > EOF
2026-05-19 17:23:33,930 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:33,931 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:33,931 DEBUG realtime._async.client | Retry 2/5: Next attempt in 2.00s (backoff=1.0s)
2026-05-19 17:23:33,931 DEBUG websockets.client | < EOF
2026-05-19 17:23:33,931 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:35,950 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:35,983 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:35,983 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:35,983 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:35,983 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:35,983 DEBUG websockets.client | > Sec-WebSocket-Key: OcL7sG3/It7bOslLJoqbcg==
2026-05-19 17:23:35,983 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:35,983 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:35,983 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:36,017 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:36,017 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:24 GMT
2026-05-19 17:23:36,018 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:36,018 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:36,018 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:36,018 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:36,018 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:36,018 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:36,018 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:36,018 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:36,018 DEBUG websockets.client | < sb-request-id: 019e409f-a2f5-7e53-8542-c9f37bc5da52
2026-05-19 17:23:36,018 DEBUG websockets.client | < Set-Cookie: __cf_bm=h.sWX9w0DV0dsuwGzdW4n3FSxrIvuypQIq57z7UPv9Q-1779200664-1.0.1.1-MmALSAPbUnLkuv1QiLLqZpFwiTkkP4x3XdyRsbyr2ySDpg5LinlAkwdBsyOmDFdDlgSvYI3oN3EX.Dg0NLVwTBnQc1ZapRyiqqJL2xIIvOU; path=/; expires=Tue, 19-May-26 14:54:24 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:36,018 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:36,018 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:36,018 DEBUG websockets.client | < CF-RAY: 9fe3c3d7dc6a2187-TLV
2026-05-19 17:23:36,018 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:36,018 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:36,018 DEBUG websockets.client | > EOF
2026-05-19 17:23:36,019 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:36,019 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:36,019 DEBUG realtime._async.client | Retry 3/5: Next attempt in 4.00s (backoff=1.0s)
2026-05-19 17:23:36,019 DEBUG websockets.client | < EOF
2026-05-19 17:23:36,019 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:40,039 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:40,074 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:40,074 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:40,074 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:40,074 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:40,074 DEBUG websockets.client | > Sec-WebSocket-Key: lEdcR3+02NC5Oq3RsBdKUg==
2026-05-19 17:23:40,074 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:40,074 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:40,074 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:40,110 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:40,110 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:28 GMT
2026-05-19 17:23:40,110 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:40,110 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:40,110 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:40,110 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:40,110 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:40,111 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:40,111 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:40,111 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:40,111 DEBUG websockets.client | < sb-request-id: 019e409f-b2f2-7c23-a2a2-7453311292f7
2026-05-19 17:23:40,111 DEBUG websockets.client | < Set-Cookie: __cf_bm=phvrQ5GjihASalxGaj_LWI2MGJRvzQIQNX..dhutwac-1779200668-1.0.1.1-RP8_OmdjPL5BhpcUd8RNWMnRYYSFLWEF5nEajX0Ye2eO9yyndTIKMpMLzQcg4gzbLAvpyG6FzD9kivwpORtz29sCxVd4TU5E4.Gw0KiGInI; path=/; expires=Tue, 19-May-26 14:54:28 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:40,111 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:40,111 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:40,111 DEBUG websockets.client | < CF-RAY: 9fe3c3f16d8c0dd4-TLV
2026-05-19 17:23:40,111 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:40,111 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:40,112 DEBUG websockets.client | > EOF
2026-05-19 17:23:40,112 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:40,112 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:40,112 DEBUG realtime._async.client | Retry 4/5: Next attempt in 8.00s (backoff=1.0s)
2026-05-19 17:23:40,113 DEBUG websockets.client | < EOF
2026-05-19 17:23:40,113 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:48,132 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:48,167 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:48,167 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:48,167 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:48,167 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:48,167 DEBUG websockets.client | > Sec-WebSocket-Key: x0g6EvAecSgy2RXYlhHydg==
2026-05-19 17:23:48,168 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:48,168 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:48,168 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:48,211 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:48,212 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:36 GMT
2026-05-19 17:23:48,212 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:48,212 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:48,212 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:48,212 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:48,212 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:48,212 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:48,212 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:48,212 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:48,212 DEBUG websockets.client | < sb-request-id: 019e409f-d28c-75ae-b4fd-2f9887bfcd03
2026-05-19 17:23:48,213 DEBUG websockets.client | < Set-Cookie: __cf_bm=Em9.FraMeIAZ7SM6TrFJrnv80Ir7tgcB1P823oEHowI-1779200676-1.0.1.1-g3ZoDzCR9wYzFI_eF5e_Td5wf7IrYOxEwjVyC6hfNXH2hf3JDl9RqpI.UZcAT4gl9UIgUZLaOz4keFLMaPMVfwo9Orika14Pc1oi9oog4lU; path=/; expires=Tue, 19-May-26 14:54:36 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:48,213 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:48,213 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:48,213 DEBUG websockets.client | < CF-RAY: 9fe3c4240eee659f-TLV
2026-05-19 17:23:48,213 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:48,213 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:48,213 DEBUG websockets.client | > EOF
2026-05-19 17:23:48,213 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:48,214 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:48,214 ERROR realtime._async.client | Connection failed permanently after 5 attempts. Error: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:48,214 ERROR realtime_watcher.listener | Realtime subscription loop error (server rejected WebSocket connection: HTTP 401). Reconnecting in 3.0s...
Traceback (most recent call last):
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/backend/config/realtime/realtime_watcher.py", line 155, in _subscribe_forever
    await client.realtime.connect()
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/realtime/_async/client.py", line 170, in connect
    ws = await connect(self.url)
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/asyncio/client.py", line 543, in __await_impl__
    await self.connection.handshake(
    ...<2 lines>...
    )
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/asyncio/client.py", line 114, in handshake
    raise self.protocol.handshake_exc
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/client.py", line 325, in parse
    self.process_response(response)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/client.py", line 142, in process_response
    raise InvalidStatus(response)
websockets.exceptions.InvalidStatus: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:48,216 DEBUG websockets.client | < EOF
2026-05-19 17:23:48,216 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:51,216 DEBUG realtime._async.client | send: {"event":"phx_leave","payload":{},"topic":"realtime:realtime-watcher-1779200612","ref":"1","join_ref":null}
2026-05-19 17:23:51,229 DEBUG realtime._async.client | Attempting to connect to WebSocket at wss://gsdrcyrduxbrxgsvhxvr.supabase.co/realtime/v1/websocket?apikey=YOUR_KEY_HERE
2026-05-19 17:23:51,244 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:51,279 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:51,279 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:51,279 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:51,279 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:51,279 DEBUG websockets.client | > Sec-WebSocket-Key: GzlCqbeTJAPKFTuvEY7ZJg==
2026-05-19 17:23:51,279 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:51,279 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:51,279 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:51,338 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:51,338 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:39 GMT
2026-05-19 17:23:51,338 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:51,338 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:51,339 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:51,339 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:51,339 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:51,339 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:51,339 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:51,339 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:51,339 DEBUG websockets.client | < sb-request-id: 019e409f-debc-75be-b781-4b5a839db451
2026-05-19 17:23:51,339 DEBUG websockets.client | < Set-Cookie: __cf_bm=R22e80N4dhPSjxCzgq7PRi3YLHChPktTefkFE63Eu7Q-1779200679-1.0.1.1-rzs6o90Z.cZZM6uFteHt23YvNv9rF1zgHgJ9MUx6X3h8Y7wGrkJdYwFaQLRxs8UcuefLWMZRlAXraA9gTpjvrzeFNgNML4_bxhnAWarn_l8; path=/; expires=Tue, 19-May-26 14:54:39 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:51,339 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:51,339 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:51,339 DEBUG websockets.client | < CF-RAY: 9fe3c4377f662212-TLV
2026-05-19 17:23:51,339 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:51,340 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:51,340 DEBUG websockets.client | > EOF
2026-05-19 17:23:51,340 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:51,340 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:51,340 DEBUG realtime._async.client | Retry 1/5: Next attempt in 1.00s (backoff=1.0s)
2026-05-19 17:23:51,341 DEBUG websockets.client | < EOF
2026-05-19 17:23:51,341 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:52,357 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:52,391 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:52,391 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:52,391 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:52,391 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:52,391 DEBUG websockets.client | > Sec-WebSocket-Key: 1oMXhz2GZ6c4lRgrQ6F5fw==
2026-05-19 17:23:52,391 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:52,391 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:52,391 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:52,433 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:52,433 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:40 GMT
2026-05-19 17:23:52,434 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:52,434 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:52,434 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:52,434 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:52,434 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:52,434 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:52,434 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:52,434 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:52,434 DEBUG websockets.client | < sb-request-id: 019e409f-e312-74b2-a72c-607ac5b7ae96
2026-05-19 17:23:52,434 DEBUG websockets.client | < Set-Cookie: __cf_bm=M3bO_ORUSeuf4DgP8X3rzPhn_hJax48JYjUYtaPclIM-1779200680-1.0.1.1-OMOuRgFFy9gwsgD.qH_bCcRwdXwEaXFGLdzE7qnIVDUc6Yt4QxSlRulVhPEhQWOBHsZ4xeUUAAlwU4ArMvsNR.TeBI0jmoQ37jswuHhrByg; path=/; expires=Tue, 19-May-26 14:54:40 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:52,434 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:52,435 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:52,435 DEBUG websockets.client | < CF-RAY: 9fe3c43e6e408e44-TLV
2026-05-19 17:23:52,435 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:52,435 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:52,435 DEBUG websockets.client | > EOF
2026-05-19 17:23:52,435 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:52,436 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
